request_time,write,response_time
1772832503545,false,1772832503554
1772832503595,false,1772832503604
1772832503644,true,1772832503653
1772832503694,false,1772832503703
1772832503744,false,1772832503753
1772832503795,false,1772832503803
1772832503844,false,1772832503855
1772832503895,true,1772832503903
1772832503945,true,1772832503953
1772832503994,false,1772832504003
1772832504044,true,1772832504054
1772832504095,false,1772832504103
1772832504145,true,1772832504153
1772832504195,true,1772832504203
1772832504245,true,1772832504254
1772832504295,false,1772832504304
1772832504344,true,1772832504353
1772832504394,false,1772832504403
1772832504445,false,1772832504453
1772832504495,true,1772832504503
1772832504545,true,1772832504553
1772832504595,false,1772832504604
1772832504644,true,1772832504654
1772832504695,false,1772832504704
1772832504744,false,1772832504754
1772832504794,true,1772832504803
1772832504845,false,1772832504853
1772832504893,false,1772832504904
1772832504944,true,1772832504955
1772832504994,false,1772832505003
1772832505044,false,1772832505053
1772832505095,false,1772832505104
1772832505145,false,1772832505154
1772832505194,false,1772832505204
1772832505244,true,1772832505254
1772832505295,true,1772832505303
1772832505344,true,1772832505353
1772832505395,false,1772832505403
1772832505445,true,1772832505454
1772832505494,true,1772832505503
1772832505545,false,1772832505554
1772832505595,true,1772832505604
1772832505645,false,1772832505654
1772832505695,false,1772832505704
1772832505744,true,1772832505754
1772832505795,true,1772832505804
1772832505845,false,1772832505854
1772832505894,false,1772832505903
1772832505944,false,1772832505954
1772832505995,false,1772832506004
1772832506044,false,1772832506053
1772832506095,true,1772832506103
1772832506144,false,1772832506154
1772832506195,true,1772832506203
1772832506244,true,1772832506254
1772832506295,false,1772832506303
1772832506344,false,1772832506353
1772832506395,true,1772832506404
1772832506445,false,1772832506453
1772832506494,true,1772832506504
1772832506544,true,1772832506553
1772832506594,true,1772832506604
1772832506645,false,1772832506653
1772832506695,false,1772832506703
1772832506744,true,1772832506753
1772832506795,true,1772832506803
1772832506844,true,1772832506853
1772832506895,false,1772832506903
1772832506944,true,1772832506953
1772832506995,true,1772832507004
1772832507045,true,1772832507054
1772832507095,false,1772832507105
1772832507144,true,1772832507153
1772832507195,false,1772832507203
1772832507243,true,1772832507253
1772832507295,false,1772832507304
1772832507344,false,1772832507354
1772832507395,true,1772832507403
1772832507444,true,1772832507453
1772832507495,true,1772832507503
1772832507545,false,1772832507553
1772832507595,false,1772832507603
1772832507644,false,1772832507653
1772832507694,true,1772832507704
1772832507745,true,1772832507753
1772832507794,true,1772832507804
1772832507845,true,1772832507853
1772832507894,true,1772832507904
1772832507945,false,1772832507953
1772832507994,false,1772832508004
1772832508045,false,1772832508053
1772832508094,true,1772832508104
1772832508144,false,1772832508153
1772832508195,true,1772832508202
1772832508244,true,1772832508253
1772832508295,false,1772832508304
1772832508344,true,1772832508354
1772832508394,true,1772832508404
1772832508445,false,1772832508453
1772832508494,true,1772832508503
1772832508544,true,1772832508553
1772832508595,false,1772832508604
1772832508645,true,1772832508654
1772832508694,false,1772832508704
1772832508744,true,1772832508754
1772832508795,false,1772832508803
1772832508844,false,1772832508853
1772832508895,true,1772832508904
1772832508945,true,1772832508954
1772832508994,false,1772832509003
1772832509044,true,1772832509054
1772832509095,false,1772832509103
1772832509144,true,1772832509154
1772832509195,true,1772832509204
1772832509245,true,1772832509253
1772832509295,false,1772832509303
1772832509344,false,1772832509353
1772832509394,true,1772832509403
1772832509445,true,1772832509453
1772832509494,true,1772832509503
1772832509544,false,1772832509553
1772832509595,true,1772832509603
1772832509645,true,1772832509653
1772832509694,true,1772832509703
1772832509744,true,1772832509753
1772832509794,false,1772832509804
1772832509844,false,1772832509853
1772832509894,false,1772832509904
1772832509945,true,1772832509954
1772832509995,true,1772832510004
1772832510045,true,1772832510054
1772832510095,true,1772832510104
1772832510144,true,1772832510154
1772832510194,true,1772832510204
1772832510245,false,1772832510253
1772832510294,true,1772832510303
1772832510344,true,1772832510353
1772832510394,true,1772832510403
1772832510445,false,1772832510453
1772832510495,true,1772832510504
1772832510545,false,1772832510554
1772832510595,true,1772832510604
1772832510644,false,1772832510654
1772832510695,false,1772832510704
1772832510745,false,1772832510753
1772832510795,true,1772832510803
1772832510845,true,1772832510853
1772832510895,false,1772832510903
1772832510944,true,1772832510954
1772832510995,false,1772832511003
1772832511044,true,1772832511054
1772832511095,false,1772832511104
1772832511144,false,1772832511154
1772832511195,true,1772832511204
1772832511245,true,1772832511254
1772832511294,false,1772832511304
1772832511345,false,1772832511353
1772832511395,true,1772832511404
1772832511445,false,1772832511454
1772832511495,false,1772832511503
1772832511544,true,1772832511553
1772832511595,true,1772832511603
1772832511644,true,1772832511653
1772832511695,true,1772832511705
1772832511744,false,1772832511756
1772832511795,false,1772832511803
1772832511845,false,1772832511853
1772832511895,false,1772832511903
1772832511944,true,1772832511953
1772832511995,false,1772832512004
1772832512044,false,1772832512054
1772832512095,false,1772832512103
1772832512144,false,1772832512153
1772832512195,false,1772832512203
1772832512244,true,1772832512253
1772832512295,true,1772832512303
1772832512344,false,1772832512353
1772832512395,true,1772832512403
1772832512445,false,1772832512453
1772832512494,true,
